wallet_address,credit_score,score_category,base_score,risk_adjusted_score,total_transactions,total_volume,tenure_days,liquidation_count,repay_consistency_score
0x0250d8bb140926f8ddc259c9387fe34ce0c8c57d,579.4913531197884,Fair (500-699),486.0719646972162,534.6791611669379,1,120.0,0,0,1.0
0x025123f35f34993e0ac581f118271e6170e2aed4,59.97224423307683,Very Poor (0-299),457.10783268753255,351.97303116940003,4,3.6224e+16,0,0,1.0
0x025145e68a91730eb521d9969da9dacbc73962b6,579.4913531718547,Fair (500-699),486.0719647138624,534.6791611852487,1,3339463.178746,0,0,1.0
0x025173dbf24729ca136788bfc953c52d68f76c0b,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,0.009773,0,0,1.0
0x025199bf0c349f6cdc3935d708d08646e3960ba3,473.7998581941404,Poor (300-499),452.28112781609224,497.5092405977015,2,10000000000.002,0,0,0.0
0x0251a94286c3a2cfebefd2558b916b7a6c180476,622.5839355607478,Fair (500-699),499.8491794586614,549.8340974045276,2,3.0,7,0,1.0
0x025240adb2807492533b854de7764e85223c43e6,472.42383259020704,Poor (300-499),451.8411959487317,497.0253155436049,5,129400000000020.3,1,0,0.0
0x025297ca7459dd67dbfd8443d9b5f321e89fad83,764.5974038672516,Good (700-899),545.2525862875985,599.7778449163585,13,1.815851954926295e+16,21,0,1.0
0x0252e3524f4d28702b6b3ab7aa7c8eacaa9caf4d,534.7298733810063,Fair (500-699),471.76118347991047,518.9373018279016,16,9.014964439809496e+16,44,0,1.1684322139430793e-12
0x02535f81854b731a185a765286f7196c6c2b63a4,311.334954649219,Poor (300-499),571.913074539832,440.37306739567066,12,1.9945801059786966e+17,22,0,1.0
0x0253a60208a4b7e121489955e1c4c53c5e22eb24,579.4927891258798,Fair (500-699),486.07242380556386,534.6796661861202,1,92100000000.0,0,0,1.0
0x025414a2fee2c30ac83ce3a4ae7e38e6162178b7,595.1487675721238,Fair (500-699),491.07782763927423,540.1856104032017,1,1004207348184899.2,0,0,1.0
0x02541c321cf0f1bbbdec7325d816acbd2aafb882,579.4913531197872,Fair (500-699),486.07196469721583,534.6791611669374,1,50.0,0,0,1.0
0x0254569fb995558c568b0ba40f93cf5789f3eaec,672.2533711549776,Fair (500-699),515.7290929495513,567.3020022445064,9,4466000000000000.0,8,0,1.0
0x025466fb7e5351313939f54399fae325b62e53bf,747.0918443139059,Good (700-899),539.6558492200036,593.621434142004,67,240000000.00043,22,0,1.0
0x0255c9d3850caca1152aeb20425c264787661692,959.1980246646201,Excellent (900-1000),607.4687356471591,668.2156092118751,167,5006798351922788.0,93,0,0.999456765687095
0x02561edb032a795fa02e46d1ec922ef0fbca14a5,489.5662260154839,Poor (300-499),457.3218244552457,503.0540069007703,9,12007462832721.121,0,0,0.0008945974310323555
0x0256b3d533b384fd24bfef8f61491ceea5426b5e,0.0,Very Poor (0-299),304.41179117164063,234.3970792021633,75,3.831304977654566e+16,77,8,0.12665938564709298
0x0256ba1f18ca0f91a93bdb2f218d91dd20ee428a,668.5314934197233,Fair (500-699),514.5391640576197,565.9930804633817,36,1.6899198997963396e+16,87,0,0.27376643100571246
0x0256d43f6af4a9c14096c4d188a8d25380cc1e95,482.9914407124821,Poor (300-499),455.2197868423002,500.7417655265303,5,74001725449689.34,73,0,0.0
0x0257272644deb3c685ec485700b7ff8f375d8879,536.3278620356404,Fair (500-699),472.2720795932128,519.4992875525342,5,1202649300444785.0,37,0,0.0
0x02577874b50993e03070e7c7eefa78eac31cadd5,961.637502462568,Excellent (900-1000),608.2486659187819,669.0735325106601,83,2.7050877276211656e+16,89,0,1.0
0x025792a600b4844383a838f9ca9d97394ad23369,947.5897210101496,Excellent (900-1000),603.7574219266869,664.1331641193557,22,2641585732496760.0,60,0,1.0
0x0257bc0be8a81893f201dd679e561e98b155c264,580.2896540099449,Fair (500-699),486.3271910537013,534.9599101590715,1,51200000000000.0,0,0,1.0
0x0257c9642f615dea26ba140f1f6e2875eed04031,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,9.8e-05,0,0,1.0
0x0257fc2aa74432212668a587a6e3ff0c0df2e317,635.4882963495044,Fair (500-699),503.97485816890014,554.3723439857902,2,2500000000000.0,10,0,1.0
0x0257ffe501e6d7670c5510b6d8a558eddea79475,816.7571736534857,Good (700-899),561.9286894484396,618.1215583932836,9,3501000000003202.0,19,0,1.0
0x025817be5fbbe7db8bbac15f20c3c81852cef12b,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.108072,0,0,1.0
0x0258527810d6b6317e2a8426c765f88dd4064cd2,579.491353119804,Fair (500-699),486.0719646972212,534.6791611669433,1,1123.040035,0,0,1.0
0x0258aa61198204d52dbed666326bed75b3a09126,920.3191413120845,Excellent (900-1000),595.0386909552,654.54256005072,27,3533381218734302.0,60,0,1.0
0x0258fefede90decf71000c32412f33726b27d5c0,484.0034998530861,Poor (300-499),455.5433542718106,501.0976896989917,11,5002791207075.027,0,0,0.0
0x0259575795db48a8dbc036ca387762c95ceee9b5,311.1684985232612,Poor (300-499),571.8370488009037,440.3145275766959,25,1.814597550690045e+17,49,0,1.0
0x0259dd342c7cb02ed24445342620a1a502770d48,608.6190606792877,Fair (500-699),495.38444169034165,544.9228858593758,2,102000000000030.0,5,0,1.0
0x0259fa6d53ab21b16d8d3e95b81c99b5b74cff8b,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.065188,0,0,1.0
0x025a17b52b74fe913eb751ec001ed71bb188aaa3,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.843504,0,0,1.0
0x025acefa3cf20e71f44ccd3b81e2c1924602c48b,241.86355187976096,Very Poor (0-299),540.183303709616,415.9411438564043,130,1.471229932410356e+17,51,0,1.0430496019995077e-08
0x025b6d0137e847ba5df51e8af8508e4874d2ddbd,164.3316559833741,Very Poor (0-299),504.77205259398363,388.67448049736737,86,1.0462000000020402e+17,92,1,1.4484747912568089e-12
0x025bbb8ef2d8ade3ae7b2ed26765be344d94296f,468.1353235702143,Poor (300-499),450.4701082480634,495.5171190728698,3,54154000085.542336,7,0,0.0
0x025bc6b46c828a9cf89f036a447c269888207985,579.4928998277613,Fair (500-699),486.0724591982813,534.6797051181095,1,99200000000.0,0,0,1.0
0x025cbfcaf636265ea78a5ca1bf1b688a84a3afc2,579.4913538779643,Fair (500-699),486.07196493961413,534.6791614335756,1,48626658.149479,0,0,1.0
0x025e5b9df86443eb28827645c3db2a9a36c3d670,579.4917429151428,Fair (500-699),486.07208931945996,534.679298251406,1,25000000000.0,0,0,1.0
0x025fedc5cf1f0a2317f991a0d43322f763d1c245,581.7053907448352,Fair (500-699),486.7798190452814,535.4578009498096,1,142000000000000.0,0,0,1.0
0x02608d35121db289427f6fd4fa53e93b5cae0bdf,62.52765561868338,Very Poor (0-299),458.27496929928765,352.8717263604515,25,21524416458570.22,63,2,9.436763532640388e-11
0x02615eb2838102011972e092add331d9e723448f,471.34151256961235,Poor (300-499),451.4951652743163,496.644681801748,4,1.18000000000014e+16,0,0,1.0
0x0262af8dff0aca22f8484e83b92d55328701ecfe,684.6404800206368,Fair (500-699),519.6894000244267,571.6583400268695,4,1582167727600690.0,41,0,1.0
0x0263c0db809c695ddb08c0fbd4b0c5a2e41e9b1d,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.108647,0,0,1.0
0x0263c51c0e9812f7702960c62678311867cf869f,579.4929123012124,Fair (500-699),486.0724631861931,534.6797095048124,1,100000000000.0,0,0,1.0
0x026439f5f63c64472aa2a6c639003e1f5e8c8058,644.2316404333883,Fair (500-699),506.770209998694,557.4472309985634,2,246.60625800000003,42,0,1.0
0x0264ac5bc4626a76eb59a761b1075a36c7b2b860,284.3892618751729,Very Poor (0-299),559.6061306392006,430.89672059218447,4,9100000000000000.0,0,0,1.0
0x02662348a0c536e9444d8bc3cb6f9a5af39e3d18,579.4929123012124,Fair (500-699),486.0724631861931,534.6797095048124,1,100000000000.0,0,0,1.0
0x0266e5afc61b51f53d3aa70dc6f2438656909d94,612.7883872294069,Fair (500-699),496.71742532784555,546.3891678606301,14,624718047514659.4,58,0,0.6458104537857868
0x0267640eefc2a0c4ed2c3b7fc4cf7f920a215b4e,771.7554071983807,Good (700-899),547.5410856898152,602.2951942587968,35,4618416767745555.0,30,0,1.0
0x0267c58c62587e65e816d39570769fb34c9b4ab5,749.3306810255102,Good (700-899),540.3716321330801,594.4087953463882,6,103.983751,13,0,1.0
0x0267c774380db18ed0c9ca3e41ed086e53750480,797.6450454527679,Good (700-899),555.8183131410943,611.4001444552039,53,4.254779959926757e+16,127,0,0.5065706324490911
0x0267e55f02fcf8a26a2f5674321e02ff1971e6d3,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.130415,0,0,1.0
0x02682dcf41d8edbb797dba7a1b8f761b52cc6e0b,540.4654575112811,Fair (500-699),473.59491842613704,520.9544102687507,9,556680278584609.8,76,0,0.6213472379912408
0x02688d5a7262c765ab251eedc673364e2a223f9c,633.5597233392018,Fair (500-699),503.35827027741163,553.6940973051528,3,964787124951.2604,27,0,1.0
0x0268c472991073c5b959236d916b6801e5f0ac52,608.1383693159214,Fair (500-699),495.2307589038401,544.7538347942242,2,1064418472958.4254,6,0,1.0
0x0268f26c311fee1e2652b78e0f4b186239bb30e3,989.1853429423666,Excellent (900-1000),617.056040483168,678.7616445314849,54,254791435875958.2,38,0,1.0
0x02692deba5e6310b82cf8169058dda036cec8299,694.1073168291023,Fair (500-699),522.7160611441329,574.9876672585463,13,91000000000030.0,39,0,1.0
0x0269ae21dbae267fb041ee16ba8500dd0fde2f2d,961.2659738325549,Excellent (900-1000),608.1298837656648,668.9428721422313,29,2.096069625134723e+16,65,0,1.0
0x026a45e4ee23f6777ef668cc21ce816e791926fa,860.0857329107383,Good (700-899),575.7813488245409,633.3594837069951,10,23150122813001.7,34,0,1.0
0x026a55d367905cc892280e5ba04d64e9d745b86c,355.28937059254076,Poor (300-499),591.9884363327384,455.8310959762086,127,5.810327143752641e+17,120,0,0.9884767859340596
0x026a70d0c086a56cc9118ebd416e69cc15a0ad7b,579.4913531200112,Fair (500-699),486.07196469728746,534.6791611670162,1,14414.864387,0,0,1.0
0x026a94e94cc11b082cd663b9d92fd07a6d708887,878.2863286341309,Good (700-899),581.6002972807161,639.7603270087877,43,487538557002.95404,72,0,1.0
0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,867.4452432030819,Good (700-899),578.1342724158714,635.9476996574585,6,402000000000008.0,113,0,1.0
0x026ad881fc19964d8d184b4a691d049cc59a45a6,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,0.013501,0,0,1.0
0x026b3b45e33986244fbbb060d1387bc896b0da8a,579.4930619826293,Fair (500-699),486.07251104113493,534.6797621452484,1,109600000000.0,0,0,1.0
0x026bdccdd3a4327905c1075ae4b90908ec027add,579.4929528766409,Fair (500-699),486.0724761586435,534.6797237745079,1,102602354510.59093,0,0,1.0
0x026c2da77a4584478550de459a6abb848519ffe4,0.0,Very Poor (0-299),409.699439428912,315.4685683602622,176,7.517579872573867e+16,117,5,0.626326556711666
0x026cfe8238076c5500416ce21c6c3b3e00484494,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.099867,0,0,1.0
0x026d639c41b00c686ad758543cf569dfcf2e3d4a,864.3295570971569,Good (700-899),577.1381502486888,634.8519652735578,33,8901542664154403.0,9,0,1.0
0x026d91ed039c1c67623df86c399c13deee6a9365,626.6143580390138,Fair (500-699),501.13775380062634,551.251529180689,2,2.2857209999999997,1,0,1.0
0x026dabd6be7ad158b76eb7a2a3d4f421f52902b6,608.1218176310091,Fair (500-699),495.2254671319206,544.7480138451127,2,112.781511,6,0,1.0
0x026de7b3d021dd600438f69e49c0e34495bf0edc,800.9289766725863,Good (700-899),556.8682252863978,612.5550478150376,14,2857628125104224.0,22,0,1.0
0x026e0a569b23b6afac6520a977fcb83192f370f1,840.4762370254851,Good (700-899),569.5119581110705,626.4631539221776,15,4993476743240258.0,80,0,1.0
0x026f1313e8e40682321b7c819223575a18e537a6,628.5805587443202,Fair (500-699),501.7663717169052,551.9430088885957,3,2839842552147.427,26,0,1.0
0x026f60f1b29eea84a8c02ec14f2edcb3369a8c7a,607.4377639928622,Fair (500-699),495.0067669903357,544.5074436893693,2,10000000001.1,5,0,1.0
0x027011c0fd7e86ab7fcab831b204fddfb6af2ed7,545.1230993307632,Fair (500-699),475.0840223042072,522.592424534628,14,3500391951255883.0,6,0,0.17929179723990907
0x02703abfdc84e7614bdc52f9e65952a8c0ac4a2a,463.6236058498867,Poor (300-499),449.02765805234503,493.93042385757957,2,110000000000.0,0,0,0.0
0x02704afeed85438de25e9c73ca719b6940e2ae02,579.5068419524167,Fair (500-699),486.0769166625299,534.6846083287829,1,993395147687.834,0,0,1.0
0x02706710a0bd191361d1935d74e812a9c588cd05,840.3095716916649,Good (700-899),569.4586732075613,626.4045405283175,72,2067456987284571.0,23,0,0.9376250617092518
0x02708e817ac0bf55c3be213a59fbf133f1ef741e,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.585443,0,0,1.0
0x0272af7b463992f2ede10d8f67da310ee493caec,644.9691557014581,Fair (500-699),507.0060024637189,557.7066027100908,2,220.08553799999999,5,0,1.0
0x0272c4b2d9fff2b858a0cae4ddbf162b7871bd20,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,0.012737,0,0,1.0
0x0272ee737cde66c1b4d41fe77eaed028d209a477,579.4916649560718,Fair (500-699),486.0720643950111,534.6792708345123,1,20000000000.0,0,0,1.0
0x027342b26e74ff005755d532f4035ec78822621b,499.59802744845274,Poor (300-499),460.52911153244844,506.58202268569335,2,27200000000.0,0,0,0.0
0x02736d5c8dcea65539993d143a3de90cebca9c3c,1000.0,Excellent (900-1000),637.9964129665751,701.7960542632327,111,5.069258830313263e+16,82,0,1.0
0x02744561ef8292feec44b87d08e8961bb4e29bd8,865.9523045076065,Good (700-899),577.6569620327813,635.4226582360594,43,3.598796875192754e+16,69,0,1.0
0x02747fbebef61554592e17ef33d645a3780890b4,579.5116224783255,Fair (500-699),486.07844505392325,534.6862895593156,1,1300000000000.0,0,0,1.0
0x02752126b20e1ac22e068e29a12bc03d206711f4,635.0462699461154,Fair (500-699),503.8335370332253,554.2168907365478,2,7793776409.023967,8,0,1.0
0x027747771ce20e60d24344e2a62a1377960cced0,643.3090850702652,Fair (500-699),506.4752579989041,557.1227837987946,28,2.0945307395955484e+16,51,0,0.0
0x027763281d2088f8e23a42be830c244631e344ce,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.894605,0,0,1.0
0x0277c418ad9186e3de965d28da09ca265314e6ae,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.297128,0,0,1.0
0x027937f64f35377f87e8a8318c0370d74b456cc8,526.4071352224611,Fair (500-699),469.10030440238825,516.0103348426271,4,3264999196855193.0,8,0,0.0
0x0279431a5e11d234dcf1d4493494db9f06ea42cd,595.0831673806936,Fair (500-699),491.05685447232696,540.1625399195597,1,1000000000000000.0,0,0,1.0
0x0279a66c8fc0e8437c4c3fbd428da735c830ef16,579.4914551968482,Fair (500-699),486.07199733247484,534.6791970657224,1,6546836684.251631,0,0,1.0
0x0279ef39c3029af541cbabcf8e83afa0c96e8782,641.5599649068726,Fair (500-699),505.91604333202616,556.5076476652288,2,1.6,0,0,1.0
0x0279fec16f8d9195ac8345eebd1b6786e3336519,654.1810823867022,Fair (500-699),509.9511657637643,560.9462823401408,4,99191851545287.61,66,0,1.0
0x027a12b07a0b4f8199fea7e1b09ee9907a995390,579.4913531197868,Fair (500-699),486.07196469721566,534.6791611669373,1,16.741473,0,0,1.0
0x027aa5f566399e167351f745a3bd80d8bacaa755,579.5131816597516,Fair (500-699),486.07894354290073,534.6868378971908,1,1400000000000.0,0,0,1.0
0x027af3fec91de9714ad0540be7b03487f332238d,894.5128675170674,Good (700-899),586.7881161201057,645.4669277321162,15,7.118972949714549e+16,58,0,1.0
0x027b2fdf7b0793679acde003a5e22e17a4803fed,440.6650594095892,Poor (300-499),441.68753576211196,485.8562893383232,2,300000000000.0,0,0,0.0
0x027b6146248b3a7648e7c7e243bd01e1704bc3ca,803.3102799107297,Good (700-899),557.6295564544469,613.3925120998916,8,2.4845126420338016e+16,13,0,1.0
0x027be761f83937636dc3bf635e2868f8c60d4e99,579.569312191091,Fair (500-699),486.09688914609114,534.7065780607003,1,5000000000000.0,0,0,1.0
0x027c04aae42b4143f5718ab191ef5668c268c09b,687.0496188071464,Fair (500-699),520.4596305506976,572.5055936057674,35,252977016761137.88,71,0,0.02620569105691057
0x027c50af86f3e7e4663f9933e48be032720fa8ff,579.5088159517586,Fair (500-699),486.07754777376374,534.6853025511401,1,1120000000000.0,0,0,1.0
0x027cb2d88746942364a7f8af881f3b69e9d08662,430.3530247344276,Poor (300-499),438.39065476079764,482.2297202368774,4,63475303398499.875,0,0,0.0
0x027cedb5d69afdd68ce27cf58dd6d05a72edc4f6,253.09649077232976,Very Poor (0-299),545.3137395811041,419.8915794774502,147,1.6103937120934416e+16,144,0,7.612560764355563e-11
0x027e5ccac847d32be8ed742741d83a02fd9569b3,579.4928140727827,Fair (500-699),486.07243178138754,534.6796749595263,1,93700000000.0,0,0,1.0
0x027e9fac2d42f779d2232b76e31a3b7cbd955d70,756.3711807052406,Good (700-899),542.6225642105072,596.884820631558,4,10000000000006.0,0,0,1.0
0x027ec37fe00524dbeeae9c6ba96164f84eca09bb,806.8392584788772,Good (700-899),558.7578131721434,614.6335944893578,4,1.169814e+16,0,0,1.0
0x027f08f671c30de73da57a5e17c9a052e6fff567,175.95333923289277,Very Poor (0-299),510.0800402186513,392.7616309683615,1,3.991927433362034e+16,0,0,1.0
0x027f4228e1c3080b77547885ca9297c2a410ce75,579.5088159517586,Fair (500-699),486.07754777376374,534.6853025511401,1,1120000000000.0,0,0,1.0
0x027f8eb5a7e2607c679b797dcd10193f03238ae0,579.6472712623957,Fair (500-699),486.12181359496674,534.7339949544635,1,10000000000000.0,0,0,1.0
0x027fca5dce8baa10e93ca93d0f2150e7ca4d4107,641.5599626681736,Fair (500-699),505.9160426162873,556.507646877916,2,5878.000357,0,0,1.0
0x027fcbfa8ac860652c516b16a2f02080917489d2,293.2359242214017,Very Poor (0-299),563.6466790903332,434.00794289955655,21,1.5354405645641043e+17,34,0,1.0
0x027ffd3c119567e85998f4e6b9c3d83d5702660c,175.95333923289277,Very Poor (0-299),510.0800402186513,392.7616309683615,1,2.5140722956719526e+17,0,0,1.0
0x02803ab2f41603f75d57ab98871baf84b0c80e90,866.9848425831408,Good (700-899),577.9870768230818,635.78578450539,28,1.0836500000005006e+16,26,0,1.0
0x02803b28b29a24d895e523fbfa561700e01b09de,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.109537,0,0,1.0
0x028062ffc2a94ca94e464240142c956d10fa449d,789.0114505979462,Good (700-899),553.0580494543879,608.3638543998267,4,572635.339226,14,0,1.0
0x0280ce4e1add2b66e6fb0588976dec050c141135,579.4913531197898,Fair (500-699),486.07196469721663,534.6791611669383,1,209.749046,0,0,1.0
0x0281531ebed0d369e29f29bb4295be46113e422b,407.56136436585865,Poor (300-499),615.86269706661,474.2142767412898,105,2.2287988681947092e+18,86,0,1.0
0x028179cc3d6dd3e3f98086134062eb1f7236ae1b,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.901664,0,0,1.0
0x0281817134298991d74fb31dcb3efa1e936a4c25,688.5779639666337,Fair (500-699),520.9482608044244,573.043086884867,53,1089841733537341.0,13,0,0.22727508993874737
0x02820c1f9427f1c82e1901f1e7cadfb150560dac,671.6496369264498,Fair (500-699),515.5360718852728,567.0896790738001,13,744652877882905.1,70,0,0.734703864640909
0x028216b8e4ddc7b4272eea40afbaecca24f30b46,828.7772065182285,Good (700-899),565.771637929053,622.3488017219584,25,1199212401316377.2,8,0,1.0
0x0282887135e0d365f4e4875870f86bbdaf1e39c9,473.1038139665364,Poor (300-499),452.05859413943676,497.26445355338046,4,1.18000000000014e+16,0,0,1.0
0x0282dab7d9ba8b1f48d053dbadc4f3ba1c9cde59,586.7075565960197,Fair (500-699),488.37907138293264,537.216978521226,1,462820000000000.0,0,0,1.0
0x02835133eb28375ad3e326843cf7c60ae4ee2634,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.0,0,0,1.0
0x02837591442503df088054033a4b4df8f2761267,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.108368,0,0,1.0
0x028376711aef541bf1424ac8ac0aba60ec91df46,594.7713310954756,Fair (500-699),490.95715667682475,540.0528723445073,1,980000000000000.0,0,0,1.0
0x0283b39a24e3c67e48fcb05dbcff44b31a0e41c2,579.5091751452619,Fair (500-699),486.07766261222906,534.685428873452,1,1143037312867.067,0,0,1.0
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,720.6766463598693,Good (700-899),531.2105940376886,584.3316534414574,6,2415.601263,5,0,1.0
0x0284481639f1c8e0cf1e071d644181d7ad876293,453.63267778929054,Poor (300-499),445.8334386818636,490.41678255004996,2,27200000000.0,0,0,0.0
0x028560d6943435b7e129c1872b67f36d65ce3b41,742.1691334181553,Good (700-899),538.0819995833014,591.8901995416315,7,2009084387881028.5,51,0,1.0
0x0285b14e8ccc8c4bcb7cf0bcafaf6965f573343e,490.01739433359035,Poor (300-499),457.4660683705559,503.21267520761154,2,50200000000.0,0,0,0.0
0x028641d71b87eb53da604565ed4fca4f7585f663,767.9976540409867,Good (700-899),546.3396869957163,600.973655695288,6,735000001440.8796,12,0,1.0
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,561.8604672864647,Fair (500-699),480.435159316777,528.4786752484547,18,4026579857021795.5,7,0,0.42888014381860023
0x028a9d6c53b9388260474435e6781c8237adf1fe,473.56896637254914,Poor (300-499),452.20730893514946,497.42803982866445,4,952949898907.8965,0,0,0.0
0x028b43ead0c73b7099360e8d1a97d8daeed5b3bc,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.153131,0,0,1.0
0x028b71522a2f1e60270bc545827045a6d88bb2a5,579.4930619826293,Fair (500-699),486.07251104113493,534.6797621452484,1,109600000000.0,0,0,1.0
0x028b834fe5fc19bd8e5c5393c70b630268833d7f,579.4913531197868,Fair (500-699),486.07196469721566,534.6791611669373,1,17.06,0,0,1.0
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,692.189808287534,Fair (500-699),522.1030106958269,574.3133117654097,35,3986942562572987.0,10,0,0.7714434609618493
0x028bb67ffc951c70e17826a916a9364f54e11e0d,579.4914518580545,Fair (500-699),486.0719962650225,534.6791958915248,1,6332699088.901104,0,0,1.0
0x028c0a2384ee76c564023f477b5d318a89161c16,760.4873108138169,Good (700-899),543.9385403084726,598.33239433932,21,444102883506536.75,32,0,1.0
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,703.8858423127907,Good (700-899),525.8423728666578,578.4266101533236,40,1.0308556776852898e+16,87,0,0.0
0x028c6ca71aee61d84266c8ebd639e2db5800018c,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.108324,0,0,1.0
0x028d10812993bf789c9c8789316f03e1985f07f2,834.7104004822397,Good (700-899),567.6685511060595,624.4354062166655,13,2.0000000000140844e+16,72,0,1.0
0x028d51a69dd481428f5f1f3b222fd7328f155403,579.5069837836493,Fair (500-699),486.0769620076737,534.6846582084412,1,1002491666535.5288,0,0,1.0
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69,611.5428655612968,Fair (500-699),496.31921713192,545.951138845112,2,1.197703,11,0,1.0
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,226.29896464147015,Very Poor (0-299),533.0744680383865,410.46734038955765,24,4.442393692388142e+17,13,0,0.8361767984871262
0x028e086f46912e677b909e30500c535aa10766b9,769.9934744351706,Good (700-899),546.9777746813086,601.6755521494395,17,3320139379613.4727,21,0,1.0
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,475.3197465150363,Poor (300-499),452.7670543172269,498.04375974894964,3,30000000000.050568,0,0,0.0
0x028edad1e233e1d094925ee54d71368bce668f36,743.6485392262849,Good (700-899),538.5549833402126,592.4104816742339,65,5731807378692080.0,35,0,0.11132028219246907
0x028f328c1e4ca62717b830db377ee1582bc1ece2,996.4532446956601,Excellent (900-1000),619.3796757272938,681.3176433000233,30,1.4896119154202042e+16,112,0,1.0
0x028ff776949531aada1fe98372b0f596cf170563,759.3191065616551,Good (700-899),543.5650514165196,597.9215565581717,17,10798.347974999999,29,0,1.0
0x029006c55f810a12a7e2e4d2ab756417e8e511e2,630.7132538541515,Fair (500-699),502.4482198885501,552.6930418774052,2,12637726451.014824,1,0,1.0
0x029083b69bbba772dafec650c4e23f6490d93125,0.018632423397946265,Very Poor (0-299),429.72513581760313,330.8883545795544,8,1.74e+16,43,4,1.0
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09,650.4245422140693,Fair (500-699),508.75015487542254,559.6251703629648,2,204.550916,13,0,1.0
0x0291f3886409579b55806283a1e3865b82d2ff74,762.2591277069928,Good (700-899),544.5050113917197,598.9555125308917,16,5026602643085234.0,74,0,1.0
0x02924ba1974a33fe4563a1f2b762847a2233d496,818.9519096437432,Good (700-899),562.6303728326712,618.8934101159384,14,1.648876304161355e+16,8,0,1.0
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,757.5915605072787,Good (700-899),543.0127342507049,597.3140076757754,5,813077383933043.1,25,0,1.0
0x0293fafe77e87627af48a55ec2129f769a9cb270,999.8966164343219,Excellent (900-1000),620.4805629162208,682.528619207843,55,3660293717212693.5,26,0,1.0
0x02940d1967e4e8d67d47ae49dbaa5f596e471475,579.6610661256308,Fair (500-699),486.1262239779753,534.7388463757729,1,10884750357089.63,0,0,1.0
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,770.5780133915937,Good (700-899),547.1646587871777,601.8811246658955,13,11628560720107.516,31,0,1.0
0x02948cbed87c7ac0beb2488396a3886b9f656634,437.3028764051116,Poor (300-499),440.6126055839674,484.6738661423642,3,55000000000.0,0,0,0.0
0x029540b12432897be480e69f38001b8e29ebd295,579.491477651186,Fair (500-699),486.07200451139556,534.6792049625352,1,7986972984.319666,0,0,1.0
0x029571abceddd08d74c97010eba66f0a7d13c087,458.47226847518976,Poor (300-499),447.3807137918776,492.1187851710654,2,38200000000.0,0,0,0.0
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,107.11801609786713,Very Poor (0-299),478.64078692839746,368.5534059348661,27,1.0406835810941452e+16,105,2,0.4342836264574468
0x02961914072c1aaa8e0a3c8477874b311079b800,386.9920162006705,Poor (300-499),424.52762096232635,466.980383058559,16,108358750796.72563,9,1,0.22397372762143766
0x029832df0ace2538cdfbbd4fa198667ef84e7f68,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.108442,0,0,1.0
0x0298b2ecdef68bc139b098461217a5b3161b69c8,263.06870243725143,Very Poor (0-299),549.8683617448224,423.39863854351324,1227,1617672893238270.0,15,0,1.0
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,685.3235363826245,Fair (500-699),519.9077813248784,571.8985594573663,56,1556903536735496.5,103,0,0.2164299825206061
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,734.3477463756151,Good (700-899),535.5814084626579,589.1395493089237,8,63474219816527.24,22,0,1.0
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02,579.4914165826956,Fair (500-699),486.0719849870678,534.6791834857746,1,4070270990.188512,0,0,1.0
